voice_group_id,name,member_character_ids,gender,age_group,role,personality_traits,speakable_line_count,generation_status,review_reasons,voice_design_prompt
2c7ea5d9685384b3,霹雳门匠师,12601 | 12602,male,middle_aged,匠师,专注 | 专业,2,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性匠师，声音平稳，语速中等，咬字清晰，情绪平静专业，话语简短而技术性。
a88564763bb4021c,魏继绝,17039,male,young_adult,武馆学徒,聪慧 | 好学,2,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性武馆学徒，声音清朗，语速适中，语调认真，咬字清晰，带有聪慧好学的专注感。
c913876e5371b7dd,黎掌柜,19300,male,adult,掌柜,客气,2,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年掌柜，声音中等音高，语速适中，音色普通，咬字清晰，语气客气礼貌。
1c9e14af4ec8b4e3,？？？,19976,male,middle_aged,unknown,霸气,2,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。性别不明，声音低沉，语速缓慢，语气霸气而坚定，说话简短有力，有枭雄气概。
49e577bd990c8a7d,？？？,19724,male,young_adult,unknown,谄媚 | 机灵 | 阴柔,2,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。成年男性，声音尖细柔滑，语速中等，能量中等，咬字清晰圆滑，情绪谄媚讨好，带有阴柔的奴仆感。
5c48896864c4011e,？？？,19862,female,young_adult,神秘人物,神秘 | 超然,2,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位神秘人物，性别不明，年龄感不明，音高中等，音色空灵飘渺，语速缓慢，力度低，咬字清晰而悠远，情绪底色超然物外，带有神秘和超然的气质。
8cb7ea2a16c5a708,？？？,10311,female,young_adult,神秘人物,优雅 | 神秘,2,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位神秘人物，性别不明，年龄感未知，声音中等音高，音色柔和，语速较慢，力度较弱，咬字清晰优雅，情绪底色温和神秘，带笑意。
8fa5fdef13234024,？？？,19960,female,young_adult,unknown,,2,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。性别不明，年龄感不明，音高适中，音色中性略带磁性，语速中等，力度中等，咬字清晰，情绪底色为感慨与哀愁，带有江湖隐士或文人的气质。
24f9c7bf5291e2c6,,19414,unknown,unknown,unknown,沉稳 | 隐忍,1,ready,,一位性别年龄未知的角色，声音低沉，音调中等，语速缓慢，语气深沉冷静，咬字清晰，情绪底色是隐忍与智慧。
5bf031f6ae83445c,,12057,unknown,unknown,unknown,警惕,1,ready,,一位未知性别年龄的角色，声音中等，语速中等，咬字清晰，情绪警惕，带有质问的语气。
cdf07f51692dda61,丝丝,11709,female,young_adult,青木舫弟子,泼辣 | 警觉,1,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位年轻女性，声音清亮，语速较快，语气尖锐带斥责，体现泼辣警觉的弟子形象。
4112b0bb37d4044b,严川,12004,male,middle_aged,unknown,自信,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位自信的武者，声音坚实有力，语速中等，咬字清晰，情绪高昂，带有自豪感。
51d0e04ccff90dc0,乌豹,19709,male,adult,苗疆勇士,豪迈 | 好战,1,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性苗疆勇士，声音洪亮，音调中等，语速适中，语气豪迈，咬字清晰有力，情绪激昂，带有好战和尊敬对手之感。
997fb5bba1a0f76f,乔洪基,19501,male,adult,医者,自信 | 骄傲,1,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性医者，声音浑厚，音调中等，语速中等，语气自信骄傲，咬字清晰，情绪底色是自恃医术高明的傲气。
32c27f68abb1c359,何玉龙,11203,male,young_adult,天剑宗精英弟子,执着 | 专注,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位武林精英弟子，声音清亮坚定，语速较快，充满专注和激昂的情绪，咬字清晰有力。
b879c01684c040bc,余裁缝,10802,female,adult,裁缝,手巧 | 精明,1,ready,,确定人物设定：成年女性角色，声线必须保持这一年龄与性别呈现。一位成年女性裁缝，声音清亮，语速较快，音调偏高，咬字清晰，情绪轻快自信，带有市井气息。
099e5b7c555ddd07,傅令枫,11106,male,middle_aged,资深镖师,果断,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性，声音沉稳，语速中等，咬字清晰，情绪平静，带有镖师的果断。
f43e869fa8da19db,元丰,5028,male,young_adult,武当弟子,忠诚 | 服从,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性武当弟子，声音沉稳，语速平稳，语气恭敬，咬字清晰，情绪平和，表现出对长老的顺从。
fb84cc3563b28423,元虚,28203,male,young_adult,武当弟子,服从,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位性别不明、年龄中等的角色，声音清晰，语速中等，力度适中，咬字清楚，情绪恭敬而沉稳，带有武当弟子的谦逊。
4d4c8de164ec81a8,元贞,19506,female,young_adult,unknown,热情,1,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位声音明亮、语速中等、语气热情的商人，说话简短有力，带有推销意味。
6fc8640cf865ffd9,八姑婆,16101,female,elderly,村民,衰弱 | 淡然,1,ready,,确定人物设定：老年女性角色，声线必须保持这一年龄与性别呈现。一位老年女性村民，声音苍老沙哑，语速缓慢，语气虚弱而淡然，咬字有些含糊，带有疾病缠身的疲惫感。
99393fc2799fa47f,六扇门-燕钊,10042,male,middle_aged,六扇门守卫,严肃 | 尽职,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位六扇门守卫，性别不明，年龄感中年，声音中等音高，音色硬朗，语速中等，力度较强，咬字清晰，情绪底色严肃冷漠，带有公门中人的威严感。
ce6970435150b982,六扇门弟子,45284,male,adult,六扇门弟子,自信 | 威严,1,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性六扇门弟子，声音刚硬，语速中等，力度强，咬字清晰，带着自信和威严的气质，说话时笃定而有执法者的气势。
f9d54673359ff640,六扇门神捕,17400,male,middle_aged,神捕,干练 | 谨慎,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性，声音中等音高，语速较慢，音色沉稳，咬字清晰，情绪严肃，带有官方威严感，符合六扇门神捕的身份。
d1b21fd1eb6a63d5,冯成,16413,male,young_adult,村民,警觉 | 观察,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位村民角色，声音普通，语速中等，力度适中，咬字清晰，情绪底色平静而警觉，陈述村中情况，显得观察敏锐。
2ad95b1ccd70868f,冯铁林,28209,male,young_adult,六扇门铁卫,好奇 | 关注八卦,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位六扇门铁卫，声音普通而清晰，语速适中，语气平淡，带有闲聊的感觉，武侠世界中的公门身份感。
97df0d183ca0680a,冷月,16016,male,young_adult,unknown,,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位身份不明的武侠人物，声音特征未知，但应带有江湖气息，语气平淡，少言寡语。
58c853679ee32f9f,刘大嫂,16411,female,middle_aged,村民,抱怨 | 直率,1,ready,,确定人物设定：中年女性角色，声线必须保持这一年龄与性别呈现。一位中年女性村民，声音普通，语速中等，力度适中，咬字清晰，情绪底色不满而直率，带有抱怨的语调，显得对丈夫的行为不满。
36b40a106caaffcb,刘成风,28263,male,middle_aged,渊国游侠,忧心时局,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位性别未知的游侠，年龄感不明确，音高适中，音色普通，语速中等，力度中等，咬字清晰，情绪底色为感慨和忧虑，身份感为江湖游侠。
746502775a299a80,刘猛,11904,male,middle_aged,铁匠,粗犷,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性，声音粗犷，音调偏低，语速适中，语气简短，带力量感，体现铁匠形象。
f9ab03590c6b784f,刘裁缝,19306,male,adult,裁缝,热情 | 服务意识,1,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性裁缝，声音明亮，音调中等，语速轻快，语气热情友好，咬字清晰，情绪底色是服务行业的热情与周到。
94737ada40ad4709,力巴,10224,male,middle_aged,unknown,,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位性别不详的普通百姓，声音中等音高，语速中等，音色普通，咬字清晰，情绪平淡，带有微微的不耐烦，像是等生意等久了。
81fb133e8becf99e,包图,13103,male,middle_aged,unknown,随意,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位性别不明的武侠，声音中等音高，语速中等，音色普通，咬字清晰，情绪底色随意。
a1baab0d4225164e,包大夫,28248,male,middle_aged,大夫,谦逊 | 仁心,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位大夫，声音温和，语速中等，咬字清晰，语气谦逊，强调自己只是尽力而为，给人仁心仁术、低调的感觉。
81c355348a19a198,包氏,19211,female,elderly,村民,悲伤,1,ready,,确定人物设定：老年女性角色，声线必须保持这一年龄与性别呈现。一位老年女性村民，声音低沉，语速缓慢，音色苍老沙哑，咬字清晰但略带含糊，语气悲伤，带有哭腔。
5d4011cad77b7505,南宫兴,19121,male,adult,士兵,尽责,1,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性士兵，声音中等音高，语速适中，音色普通略带沙哑，咬字清晰，语气严肃认真，带有军人特有的坚定感。
11ef71725e49d183,南渝村村长,10800,male,elderly,村长,忧心 | 慈祥,1,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性村长，声音苍老而沙哑，语速缓慢，音调偏低，咬字清晰，情绪忧虑而无奈，带有长者的叹息和慈祥。
48558f57bb9aef5b,卢娇,19876,female,child,unknown,天真 | 好奇,1,ready,,确定人物设定：儿童女性角色，声线必须保持这一年龄与性别呈现。一位年轻女孩，声音清脆，语速中等，带有天真好奇的情绪，咬字清晰，有孩童般的活泼。
2c415b45343fedb8,卯昕,11107,male,young_adult,普通镖师,自豪,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性，声音年轻有力，语速中等，咬字清晰，情绪自豪，带有年轻人的热情。
20bc46fbd5a48927,厂卫弟子,19974,male,young_adult,厂卫弟子,精英,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位厂卫精英弟子，声音特征未知，但应带有江湖气息，语气平淡，少言寡语。
4d31c2165990a8e8,史文龙,17117,male,middle_aged,镖师,豪爽 | 好奇,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性镖师，声音浑厚，音调中等，语速中等，说话爽朗，带有江湖气和好奇。
37f4562ba8e4c7d7,同泰鸿,16040,male,young_adult,士兵,严肃 | 尽职,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性士兵，声音浑厚，语速适中，语气严肃而坚定，咬字清晰，带有军人的威严和不容置疑的态度。
41fd3d9ae952bfdb,吴友来,17118,male,middle_aged,柳山门弟子,见识广 | 客观,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性柳山门弟子，声音普通，音调中等，语速中等，说话平实，带有赞赏和客观。
181c8b15d54b6300,周全,19877,male,adult,unknown,朴实 | 有志向,1,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性，声音浑厚，语速中等，带有朴实和向往的情绪，咬字清晰，可能带点方言口音。
135a8d8ab55f402c,周捕快,28208,male,young_adult,捕快,尽责 | 略有抱怨,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位捕快，声音普通而清晰，语速适中，语气略带无奈，带有公门中人的责任感，武侠世界中的捕快身份感。
41aa6aa5df3e3b56,哑头陀,16023,male,middle_aged,unknown,神秘,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位来历成谜的武侠人物，声音特征未知，但应带有江湖气息，语气平淡，少言寡语。
186f70d8c86fdfe1,商人,10225,male,middle_aged,商人,得意,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位性别不详的商人，声音中等音高，语速中等，音色普通，咬字清晰，情绪得意，带着赚了钱的满足感。
f3398f56d3dfc7a8,商队首领,19113,male,middle_aged,商队首领,自信,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位商队首领，声音沉稳，语速中等，语气自信，透露出见多识广的从容。
ae7e6bf277067885,图兰,19504,female,young_adult,unknown,向往自由,1,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位声音柔和、语速中等、语气向往的年轻人，说话时带着对草原的憧憬，体现天真烂漫。
716ee16486dc2715,天龙帮射手,19009,male,young_adult,射手,勇猛 | 冲动,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位性别不明、年龄不详的天龙帮射手，声音明亮，音调较高，语速较快，力度较强，咬字清晰，情绪底色为激昂，体现其勇猛冲动的性格。
b5bea99c41a22685,奇货商,16410,male,young_adult,商人,热情 | 推销,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位商人角色，声音明亮，语速较快，力度较强，咬字清晰，情绪底色热情洋溢，带有吆喝招揽的语调，显得积极推销。
8154fbce30631677,姑苏城捕快,17401,male,young_adult,捕快,紧张 | 谨慎,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位青年男性，声音中等音高，语速中等，音色略带紧张，咬字清晰，情绪紧张，符合捕快面对大事时的状态。
54cbdae3ec728b61,姜平安,11604,male,middle_aged,郎中,严谨,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年郎中，声音清晰沉稳，语速中等，咬字准确，带有医者的严谨与平和，性别呈现中性偏男性，年龄感中年。
2cca5a58523f049d,娜乌,19968,female,young_adult,unknown,向往和平,1,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。性别不明，年龄感不明，音高适中，音色柔和，语速中等，力度低，咬字清晰，情绪底色无奈，带有对和平的向往。
4c0a19c3fc6e56b9,孙婆婆,19115,female,elderly,普通老人,慈祥,1,ready,,确定人物设定：老年女性角色，声线必须保持这一年龄与性别呈现。一位老年女性，声音苍老，语速缓慢，语气慈祥，带着长辈的温和。
934c78febcb8dbfa,宁国士兵,11616,male,young_adult,士兵,严肃 | 尽职,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性士兵，声音沉稳，语速中等，咬字清晰有力，语气严肃认真，带尽职尽责的使命感。
7119d684aba04afd,安掌柜,16041,male,adult,商人,热情 | 圆滑,1,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性商人，声音圆润，语速适中，语气热情而圆滑，咬字清晰，带有生意人的精明和和气。
12d679bf467aab9c,客栈老板,16401,male,middle_aged,客栈老板,热情 | 周到,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性客栈老板，声音圆润，语速适中，语气客气周到，带有职业性的热情。
aea3eef68ae4c9d9,将军府守卫,45225,male,middle_aged,守卫,严厉 | 多疑,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性守卫，声音刚硬，语速中等，力度强，咬字清晰，带着严厉和多疑的态度，说话时带有指控性。
82f631178b950fdc,小丫,10357,female,child,小女孩,天真 | 活泼,1,ready,,确定人物设定：儿童女性角色，声线必须保持这一年龄与性别呈现。一位小女孩，声音清脆稚嫩，音调高，语速较快，力度活泼，咬字清晰带童音，情绪天真活泼。
db653dcdfb58ec88,小二,19836,male,young_adult,店小二,热情,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性店小二，音高较高，音色清亮，语速快，力度高，咬字清晰，情绪底色热情，带有服务行业的殷勤感。
9805464adb2c4da4,小吃商人,19965,male,middle_aged,商人,热情 | 精明,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。性别不明，年龄感偏中年，音高偏高，音色明亮带市井气，语速快，力度高，咬字清晰，情绪底色热情，带有商贩的吆喝感。
3c96ed80753c97b5,小弟,10307,male,young_adult,unknown,无奈 | 抱怨,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性，声音清亮，语速中等，语气无奈抱怨，整体呈现底层百姓的苦闷形象。
36e28387ecd5db7b,少林弟子,45065,male,young_adult,disciple,礼貌 | 坚定,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性少林弟子，声音清朗，语速适中，咬字清晰，语气平和但坚定，带有佛门弟子的庄重感。
da0955c55c036762,少林弟子,45283,male,young_adult,少林弟子,慈悲 | 坚定,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性少林弟子，声音清朗，语速中等，力度中等，咬字清晰柔和，带着慈悲和坚定的态度，说话时恳切劝诫。
5dd8ae22b96e4bc7,少林铜人,5516,male,ageless,少林寺十八铜人,无情感,1,ready,,确定人物设定：超越常人年龄感的男性角色，声线必须保持这一年龄与性别呈现。一个非人存在，声音低沉机械，带有金属质感，语速缓慢，语气无情感，仅以阿弥陀佛回应，体现铜人的非人属性。
9b3e9d138553aa80,少林铜人,45288,male,young_adult,少林铜人,严肃 | 守规,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位少林铜人，性别不明，年龄感模糊。声音中等音高，语速缓慢，能量中等，带有严肃而平和的情绪。音色沉稳而略带金属感，咬字清晰稳重，透露出少林弟子的庄重。
49aad0ee959ac8ef,尤镖头,17033,male,middle_aged,镖头,干练 | 直接,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性镖头，声音浑厚，语速较快，语调干脆，咬字清晰有力，带有职业性的干练与直接。
8ca20fff977c4926,峋谷关守军,19120,male,middle_aged,守军,服从,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性守军，声音中等音高，语速适中，语气严肃而服从，咬字清晰，带有军人的纪律感。
d26693eb81e9accf,布农,19879,male,elderly,unknown,年老 | 感慨,1,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性，声音苍老沙哑，语速缓慢，带有感慨和无奈的情绪，咬字清晰。
055212a89c710440,常金,28211,male,young_adult,六扇门铁卫,尽责 | 自信,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位六扇门铁卫，声音沉稳而清晰，语速适中，语气自信，带有公门中人的威严，武侠世界中的护卫身份感。
18b3286d8bb4f8d7,平阳堡弟子,16302,male,young_adult,平阳堡弟子,自豪,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性平阳堡弟子，声音年轻清亮，语速适中，语气略带骄傲，带有对门派的自豪感。
5830cc5c6b4dfd4c,庞渔,11305,male,young_adult,村民,朴实 | 健谈,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位村民，声音朴实，语速中等，语气自然，咬字清晰。
8dc9f1410292a4c4,康掌柜,13208,male,middle_aged,unknown,,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位性别不明、年龄不详的客栈掌柜，声音自然清晰，语速适中，语气友善，带着招呼客人的热情，但不过分张扬。
d152c97d39cf1852,张伯,10004,male,elderly,村民,朴实 | 感慨,1,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性村民，声音沙哑苍老，语速缓慢，说话带点对世事的感慨和无奈，朴实无华。
64663a0e3a295b06,张员外,28220,male,middle_aged,员外,自负 | 爱面子,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性，声音洪亮，音调中等，语速较快，咬字清晰有力，情绪底色得意而略带不满，透出自负与爱面子的性格。
0dba2815c74dc4d2,张渔夫,10703,male,elderly,渔夫,悠闲 | 自得,1,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性渔夫，声音略带慵懒，语速缓慢，音调中等，咬字清晰，情绪轻松惬意，带有悠闲自得的感觉。
742cf113aaa17456,张焰,13100,male,middle_aged,霹雳门弟子,不耐烦,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位性别不明的霹雳门弟子，声音中等音高，语速中等，音色普通，咬字清晰，情绪底色烦躁。
2faff88ee04625f2,张生,10228,male,young_adult,书生,多愁善感,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性书生，声音中等音高，语速较慢，音色清雅，咬字清晰，情绪忧郁，带着文人的多愁善感。
fbf9f4e09a6b881a,张龙,28225,male,young_adult,镖师,有抱负 | 直率,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性镖师，声音清亮，音调中等，语速中等，咬字清晰，情绪底色积极而略带不满，透出有抱负与直率的性格。
3bb2cbbd82fcaa42,怪医-周雄,13206,male,middle_aged,景隆城大夫,古怪 | 深谙医理,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位古怪大夫，性别不明，年龄感中年偏老，声音低沉沙哑，语速缓慢，咬字清晰，情绪底色冷静神秘，有医者的深邃。
4237a32f23a1b179,恶人谷弟子,16206,male,young_adult,恶人谷弟子,凶悍 | 暴躁,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性恶人谷弟子，声音粗犷，音调较低，语速较快，语气凶狠而暴躁，咬字粗重，带有威胁和蛮横的感觉。
7e03dbbbab0fcc02,惊雷使,19970,male,middle_aged,惊雷使,病弱,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。性别不明，年龄感不明，音高偏低，音色沙哑，语速缓慢，力度低，咬字含糊，情绪底色虚弱，带有病态感。
6afe1ad51c680cda,慧净,28216,male,young_adult,少林弟子,刚烈 | 有原则,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位少林寺年轻弟子，声音清朗有力，语速中等偏快，咬字果断，情绪底色严肃而激昂，带有武僧的刚毅与佛门弟子的威严感。
bf2274c8f0c8d377,成周,11304,male,young_adult,村民,满足 | 朴实,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位村民，声音朴实，语速中等，语气平淡而满足，咬字清晰。
45f28adbdf4931f5,扫地和尚,5506,male,elderly,少林寺扫地僧,神秘 | 淡泊,1,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性扫地僧，声音低沉沙哑，语速缓慢，语气平静无波，仅以阿弥陀佛回应，体现其超然物外的神秘感。
d573589616660d5d,拓跋寒,19507,male,young_adult,武馆学徒,好学 | 有天赋,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻武馆学徒，声音清亮，语速中等，语气认真，带有对武学的求知欲。
cad06134276add87,收购商,19603,male,middle_aged,商人,精明 | 计较,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位商人，声音略带尖利，语速较快，能量较高，咬字清晰，情绪中带有计较和不满，显得精明世故。
43aa9f72ec783994,施施,11702,female,young_adult,歌女,忧郁,1,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位年轻女性歌女，声音柔美，语速缓慢，咬字清晰，带有忧郁感，性别呈现女性，年龄感青年。
00987711a4d7ecd8,昌元华,12701,male,middle_aged,unknown,有闯劲,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位性别不明的年轻或中年武侠，声音中等音高，语速中等，音色普通，咬字清晰，情绪带有期待和闯荡的豪气。
1e4b55590e471de3,昌杰玛,13201,male,middle_aged,unknown,直率,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位普通江湖人，性别不明，年龄感中等，声音自然，语速中等，咬字清晰，情绪底色略带轻蔑，有直率感。
8d0835d6f2792771,昌珈阿,28238,male,young_adult,五仙教弟子,崇拜,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位五仙教弟子，声音中性，语速中等，语气中带着崇拜和自豪，透露出对教主的仰慕。
d21d0ec9c3ec02de,机关木人,17200,nonhuman,ageless,机关木人,,1,ready,,确定人物设定：超越常人年龄感的角色，声线必须保持这一年龄与性别呈现。一个机关木人，非人类，声音应带有机械感，无情感波动，语速平缓，音色可能空洞或带有木质回响。
1efb3cedd8a1cda6,李二成,28250,male,young_adult,平阳堡弟子,关注时事 | 八卦,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位平阳堡弟子，声音普通，语速中等，咬字清晰，语气中带着对门派与朝廷关系的关注和八卦，给人年轻、好奇的感觉。
e397ee6dfbf3b0e7,李员外,28206,male,middle_aged,员外,谨慎 | 低调,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位员外，声音低沉而沉稳，语速较慢，语气谨慎，带有世故圆滑的感觉，咬字清晰，武侠世界中的富商身份感。
0cb9a7617e5724fc,李大夫,28262,male,elderly,大夫,博学,1,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位性别未知的大夫，年龄感不明确，音高适中，音色普通，语速中等，力度中等，咬字清晰，情绪底色为平和和专业，身份感为医者。
94a0073afc00af02,李氏,6007,female,middle_aged,平民,老实 | 本分 | 爱闲聊,1,ready,,确定人物设定：中年女性角色，声线必须保持这一年龄与性别呈现。一位中年女性平民，声音温和而略带沧桑，语速适中，语气朴实，带有家常感，情感底色是平和而略带感慨，体现其老实本分的性格。
e92289e33bd15595,李猴子,10805,male,child,村民,聪明伶俐,1,ready,,确定人物设定：儿童男性角色，声线必须保持这一年龄与性别呈现。一位小男孩，声音清脆稚嫩，语速中等，咬字清晰，情绪天真活泼，带有孩童的单纯。
988b2b8b55367ed8,李生,19890,male,young_adult,书生,文雅 | 观察力强,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性书生，声音清朗，语速中等，措辞文雅，情绪平静好奇。
09f93fa4266cb139,李笏,10278,female,middle_aged,unknown,,1,ready,,确定人物设定：中年女性角色，声线必须保持这一年龄与性别呈现。一位身份不明的武侠人物，声音特征未知，但应带有江湖气息，语气平淡，少言寡语。
4be2ad9764c93494,村民,17501,male,middle_aged,村民,狂热,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位村民，声音中等音高，语速缓慢，语气虔诚而恍惚，咬字含糊，带有宗教狂热者的迷醉感。
87345cbb2f385896,村民,17500,male,middle_aged,村民,狂热,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位村民，声音中等音高，语速缓慢，语气虔诚而恍惚，咬字含糊，带有宗教狂热者的迷醉感。
c8c5476998d4a1fb,村民,10222,male,middle_aged,村民,,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位普通村民，声音普通，语速中等，语气平淡，说话简短日常。
f0837f4d444f6a0b,村民,10223,male,young_adult,村民,,1,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位普通村民，声音普通，语速中等，语气平淡中带着一丝思念，说话简短。
ff1a0f69eb1cfae2,村民,17502,male,middle_aged,村民,恐惧,1,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位村民，声音中等音高，语速缓慢，语气恐惧而颤抖，咬字含糊，带有极度不安的感觉。
